,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
86978,6.0,1.0,,,,,,,3.0,3.0
86979,6.0,1.0,,,,,,,3.0,2.0
86980,6.0,1.0,,,,,,,3.0,3.0
86981,6.0,1.0,,,,,,,3.0,3.0
86982,6.0,2.0,,,,,,,3.0,2.0
86983,6.0,1.0,,,,,,,3.0,2.0
86984,6.0,0.0,,,6.0,5.0,,,0.0,2.0
86985,5.0,0.0,,,5.0,5.0,,,2.0,2.0
86986,5.0,0.0,,,5.0,5.0,,,2.0,2.0
86987,4.0,0.0,,,,,,,2.0,2.0
86988,5.0,0.0,,,,,,,2.0,2.0
86989,6.0,0.0,,,6.0,3.0,,,0.0,2.0
86990,6.0,1.0,,,6.0,4.0,,,3.0,2.0
86991,6.0,1.0,,,6.0,5.0,,,3.0,2.0
86992,5.0,1.0,,,,,,,2.0,2.0
86993,6.0,1.0,,,6.0,3.0,,,3.0,2.0
86994,6.0,1.0,,,,,,,3.0,3.0
86995,6.0,1.0,,,,,,,3.0,3.0
86996,6.0,1.0,,,,,,,3.0,2.0
86997,6.0,0.0,,,,,,,0.0,2.0
86998,6.0,1.0,,,6.0,4.0,,,3.0,2.0
86999,6.0,2.0,,,6.0,3.0,,,3.0,2.0
87000,6.0,3.0,,,6.0,2.0,,,3.0,3.0
87001,6.0,4.0,5.0,4.0,6.0,2.0,2.0,4.0,1.0,3.0
87002,6.0,3.0,,,6.0,2.0,2.0,3.0,1.0,3.0
87003,6.0,4.0,,,6.0,2.0,,,1.0,3.0
87004,6.0,4.0,5.0,4.0,6.0,2.0,,,1.0,3.0
87005,6.0,5.0,6.0,4.0,6.0,2.0,,,1.0,3.0
87006,6.0,4.0,5.0,4.0,6.0,3.0,,,1.0,2.0
87007,6.0,5.0,,,6.0,3.0,,,1.0,2.0
87008,6.0,5.0,,,6.0,4.0,,,1.0,2.0
87009,6.0,6.0,,,6.0,4.0,,,0.0,2.0
87010,6.0,6.0,,,6.0,4.0,,,0.0,2.0
87011,6.0,6.0,,,6.0,4.0,,,0.0,2.0
87012,5.0,6.0,,,5.0,4.0,,,2.0,2.0
87013,5.0,5.0,5.0,4.0,5.0,5.0,,,2.0,1.0
87014,4.0,5.0,,,6.0,5.0,3.0,5.0,2.0,1.0
87015,5.0,5.0,,,6.0,5.0,2.0,5.0,2.0,1.0
87016,4.0,5.0,,,,,1.0,5.0,2.0,1.0
87017,4.0,4.0,6.0,4.0,,,,,2.0,1.0
87018,5.0,4.0,6.0,4.0,,,,,2.0,1.0
87019,5.0,4.0,6.0,4.0,6.0,4.0,,,2.0,0.0
87020,5.0,5.0,5.0,4.0,,,0.0,5.0,2.0,2.0
87021,5.0,4.0,5.0,4.0,,,0.0,4.0,2.0,1.0
87022,6.0,4.0,5.0,4.0,6.0,4.0,,,3.0,2.0
87023,5.0,4.0,5.0,4.0,5.0,4.0,0.0,4.0,2.0,0.0
87024,6.0,4.0,,,6.0,4.0,,,3.0,1.0
87025,6.0,5.0,,,6.0,4.0,0.0,5.0,1.0,2.0
87026,5.0,5.0,,,,,,,2.0,2.0
87027,6.0,5.0,,,6.0,4.0,,,1.0,2.0
87028,5.0,5.0,,,,,1.0,5.0,2.0,2.0
87029,6.0,5.0,,,6.0,4.0,0.0,5.0,1.0,2.0
87030,6.0,5.0,,,6.0,3.0,0.0,5.0,1.0,2.0
87031,5.0,5.0,,,,,1.0,5.0,2.0,2.0
87032,6.0,5.0,,,,,0.0,5.0,1.0,1.0
87033,6.0,5.0,,,,,0.0,5.0,1.0,1.0
87034,6.0,5.0,,,,,,,3.0,1.0
87035,6.0,5.0,,,,,,,3.0,1.0
87036,6.0,5.0,,,,,,,3.0,1.0
87037,6.0,4.0,,,,,,,3.0,0.0
87038,6.0,5.0,,,,,,,3.0,0.0
87039,5.0,5.0,,,,,0.0,5.0,2.0,3.0
87040,4.0,5.0,,,,,1.0,5.0,2.0,3.0
87041,4.0,5.0,,,4.0,0.0,,,2.0,2.0
87042,4.0,6.0,,,4.0,0.0,0.0,6.0,2.0,2.0
87043,3.0,6.0,3.0,1.0,,,0.0,6.0,2.0,2.0
87044,4.0,6.0,4.0,1.0,,,1.0,6.0,2.0,2.0
87045,4.0,6.0,4.0,1.0,,,1.0,6.0,2.0,2.0
87046,4.0,6.0,4.0,0.0,4.0,1.0,1.0,6.0,2.0,1.0
87047,3.0,6.0,,,3.0,1.0,2.0,6.0,2.0,0.0
87048,4.0,6.0,,,,,3.0,6.0,2.0,1.0
87049,5.0,6.0,,,,,,,2.0,1.0
87050,5.0,6.0,,,,,,,2.0,1.0
87051,6.0,6.0,,,,,,,0.0,1.0
87052,5.0,6.0,,,5.0,4.0,,,2.0,1.0
87053,5.0,6.0,,,,,,,2.0,1.0
87054,5.0,5.0,,,,,,,2.0,1.0
87055,4.0,5.0,4.0,0.0,,,,,2.0,1.0
87056,5.0,5.0,,,5.0,4.0,,,2.0,1.0
87057,5.0,5.0,,,,,,,2.0,1.0
87058,5.0,5.0,,,,,,,1.0,1.0
87059,5.0,5.0,,,,,,,1.0,1.0
87060,4.0,5.0,,,,,,,1.0,1.0
87061,4.0,5.0,4.0,1.0,6.0,5.0,,,2.0,1.0
87062,4.0,4.0,,,,,,,2.0,1.0
87063,4.0,5.0,,,,,,,2.0,1.0
87064,4.0,6.0,,,6.0,6.0,,,2.0,1.0
87065,4.0,6.0,,,6.0,6.0,,,2.0,1.0
87066,5.0,6.0,5.0,0.0,,,,,2.0,1.0
87067,6.0,6.0,,,6.0,5.0,,,0.0,1.0
87068,6.0,5.0,,,6.0,5.0,,,1.0,1.0
87069,5.0,5.0,5.0,0.0,,,,,2.0,1.0
87070,4.0,5.0,,,,,,,1.0,1.0
87071,4.0,6.0,4.0,0.0,,,,,2.0,1.0
87072,3.0,6.0,,,,,,,2.0,1.0
87073,2.0,6.0,,,,,,,2.0,1.0
87074,3.0,6.0,,,,,,,2.0,1.0
87075,4.0,6.0,,,4.0,1.0,,,2.0,0.0
87076,4.0,6.0,,,4.0,0.0,,,2.0,0.0
87077,4.0,5.0,4.0,0.0,4.0,1.0,,,1.0,1.0
87078,3.0,5.0,,,,,,,1.0,3.0
87079,3.0,4.0,,,,,,,1.0,1.0
87080,4.0,4.0,,,,,2.0,4.0,2.0,2.0
87081,4.0,4.0,,,,,,,2.0,2.0
87082,5.0,4.0,,,,,,,2.0,2.0
87083,5.0,5.0,,,5.0,0.0,,,2.0,2.0
87084,5.0,5.0,5.0,0.0,5.0,1.0,,,2.0,1.0
87085,5.0,4.0,,,5.0,1.0,,,2.0,0.0
87086,6.0,4.0,6.0,1.0,,,,,1.0,0.0
87087,6.0,4.0,6.0,0.0,,,1.0,4.0,1.0,0.0
87088,6.0,4.0,6.0,0.0,,,,,3.0,1.0
87089,6.0,4.0,6.0,0.0,,,1.0,4.0,1.0,0.0
87090,6.0,5.0,6.0,0.0,,,1.0,5.0,1.0,0.0
87091,5.0,5.0,5.0,0.0,,,,,2.0,0.0
87092,6.0,5.0,,,,,,,3.0,0.0
87093,6.0,5.0,,,,,2.0,5.0,1.0,0.0
87094,5.0,5.0,,,,,,,2.0,0.0
87095,4.0,5.0,,,4.0,2.0,2.0,5.0,2.0,0.0
87096,4.0,5.0,,,4.0,1.0,1.0,5.0,2.0,0.0
87097,4.0,5.0,,,,,2.0,5.0,2.0,0.0
87098,4.0,4.0,,,,,,,2.0,0.0
87099,4.0,4.0,,,,,3.0,4.0,2.0,1.0
87100,4.0,5.0,,,,,4.0,4.0,1.0,0.0
87101,4.0,5.0,,,,,4.0,5.0,0.0,2.0
87102,4.0,6.0,,,,,4.0,4.0,0.0,1.0
87103,4.0,5.0,,,,,,,1.0,2.0
87104,5.0,5.0,,,,,,,1.0,0.0
87105,6.0,5.0,6.0,1.0,,,,,1.0,0.0
87106,6.0,5.0,6.0,2.0,,,,,1.0,0.0
87107,6.0,5.0,6.0,1.0,,,,,1.0,0.0
87108,6.0,6.0,6.0,1.0,6.0,2.0,,,0.0,1.0
87109,6.0,5.0,6.0,2.0,6.0,2.0,,,1.0,0.0
87110,6.0,5.0,6.0,2.0,6.0,2.0,,,1.0,0.0
87111,6.0,5.0,6.0,1.0,6.0,2.0,,,1.0,1.0
87112,6.0,6.0,6.0,1.0,6.0,2.0,,,0.0,1.0
87113,6.0,6.0,6.0,2.0,6.0,3.0,,,0.0,1.0
87114,6.0,5.0,6.0,1.0,6.0,4.0,2.0,5.0,1.0,1.0
87115,6.0,4.0,6.0,0.0,6.0,5.0,,,3.0,1.0
87116,5.0,4.0,,,6.0,4.0,,,2.0,1.0
87117,5.0,4.0,,,,,,,2.0,1.0
87118,6.0,4.0,6.0,0.0,6.0,3.0,,,3.0,1.0
87119,6.0,4.0,6.0,1.0,6.0,3.0,2.0,4.0,1.0,1.0
87120,6.0,3.0,6.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0
87121,5.0,3.0,,,6.0,3.0,,,2.0,1.0
87122,6.0,3.0,6.0,1.0,6.0,3.0,,,1.0,1.0
87123,6.0,3.0,,,6.0,4.0,,,1.0,1.0
87124,6.0,4.0,6.0,1.0,6.0,4.0,,,1.0,1.0
87125,6.0,5.0,6.0,1.0,6.0,4.0,6.0,2.0,1.0,1.0
87126,5.0,5.0,5.0,1.0,,,,,1.0,1.0
87127,5.0,6.0,5.0,1.0,,,,,0.0,1.0
87128,6.0,6.0,,,6.0,4.0,6.0,4.0,0.0,1.0
87129,6.0,6.0,,,6.0,3.0,6.0,3.0,0.0,1.0
87130,5.0,6.0,5.0,1.0,,,,,0.0,1.0
87131,5.0,6.0,,,,,,,0.0,1.0
87132,5.0,5.0,,,6.0,5.0,,,1.0,1.0
87133,5.0,5.0,,,,,,,0.0,1.0
87134,6.0,5.0,6.0,2.0,6.0,6.0,6.0,4.0,1.0,1.0
87135,6.0,5.0,,,6.0,6.0,6.0,4.0,1.0,1.0
87136,6.0,5.0,,,6.0,6.0,6.0,3.0,1.0,1.0
87137,6.0,5.0,6.0,2.0,6.0,6.0,6.0,2.0,1.0,1.0
87138,6.0,4.0,6.0,1.0,6.0,6.0,6.0,2.0,1.0,1.0
87139,5.0,4.0,,,,,,,1.0,1.0
87140,4.0,4.0,,,,,,,0.0,1.0
87141,3.0,4.0,,,,,,,0.0,1.0
87142,3.0,5.0,,,,,,,1.0,1.0
87143,3.0,6.0,,,4.0,6.0,,,0.0,1.0
87144,3.0,6.0,,,4.0,6.0,,,0.0,1.0
87145,4.0,6.0,,,3.0,6.0,,,0.0,1.0
87146,4.0,6.0,4.0,0.0,2.0,6.0,,,0.0,1.0
87147,4.0,6.0,4.0,0.0,1.0,6.0,,,0.0,1.0
87148,4.0,6.0,4.0,1.0,,,,,0.0,1.0
87149,4.0,5.0,4.0,1.0,,,6.0,5.0,0.0,0.0
87150,4.0,6.0,4.0,2.0,,,,,0.0,0.0
87151,4.0,5.0,4.0,1.0,0.0,5.0,,,0.0,0.0
87152,4.0,6.0,4.0,2.0,,,,,0.0,0.0
87153,3.0,6.0,,,,,,,0.0,1.0
87154,2.0,6.0,,,,,,,0.0,1.0
87155,1.0,6.0,,,,,,,0.0,1.0
87156,1.0,5.0,,,,,,,0.0,1.0
87157,1.0,4.0,,,,,,,0.0,0.0
87158,1.0,4.0,,,2.0,4.0,,,0.0,1.0
87159,2.0,4.0,,,2.0,4.0,,,0.0,1.0
87160,1.0,4.0,,,2.0,4.0,5.0,4.0,0.0,1.0
87161,1.0,4.0,,,1.0,4.0,4.0,4.0,0.0,0.0
87162,0.0,4.0,,,1.0,4.0,3.0,4.0,1.0,0.0
87163,0.0,3.0,,,0.0,4.0,,,3.0,0.0
87164,0.0,4.0,,,0.0,5.0,3.0,4.0,1.0,0.0
87165,0.0,3.0,,,0.0,6.0,,,3.0,0.0
87166,1.0,3.0,,,,,1.0,4.0,3.0,0.0
87167,1.0,4.0,,,,,1.0,5.0,3.0,0.0
87168,1.0,3.0,,,,,1.0,5.0,3.0,0.0
87169,0.0,3.0,,,0.0,4.0,,,3.0,0.0
87170,0.0,2.0,,,,,,,3.0,1.0
87171,0.0,3.0,,,,,,,1.0,1.0
87172,0.0,4.0,,,0.0,4.0,,,1.0,0.0
87173,0.0,3.0,,,0.0,3.0,1.0,3.0,1.0,0.0
87174,0.0,4.0,,,0.0,3.0,,,1.0,0.0
87175,0.0,4.0,,,0.0,3.0,2.0,4.0,1.0,0.0
87176,0.0,4.0,4.0,4.0,0.0,3.0,1.0,4.0,1.0,0.0
87177,0.0,5.0,,,,,,,1.0,0.0
87178,1.0,5.0,,,1.0,2.0,,,1.0,0.0
87179,1.0,6.0,,,1.0,3.0,,,2.0,0.0
87180,1.0,6.0,,,1.0,2.0,1.0,4.0,0.0,0.0
87181,2.0,6.0,,,,,,,2.0,0.0
87182,1.0,6.0,,,,,,,0.0,0.0
87183,2.0,6.0,,,2.0,3.0,,,0.0,0.0
87184,2.0,6.0,,,2.0,2.0,,,0.0,0.0
87185,2.0,6.0,,,2.0,3.0,,,0.0,0.0
87186,2.0,6.0,,,,,,,0.0,0.0
87187,3.0,6.0,,,,,,,0.0,0.0
87188,3.0,6.0,,,,,3.0,2.0,0.0,0.0
87189,3.0,6.0,,,,,,,2.0,0.0
87190,3.0,6.0,,,,,,,2.0,0.0
87191,3.0,5.0,4.0,5.0,,,,,1.0,0.0
87192,3.0,4.0,4.0,4.0,,,,,1.0,0.0
87193,3.0,3.0,,,,,,,1.0,0.0
87194,2.0,3.0,,,2.0,5.0,,,1.0,0.0
87195,2.0,4.0,,,,,,,1.0,3.0
87196,2.0,4.0,,,3.0,4.0,2.0,1.0,1.0,3.0
87197,2.0,4.0,,,,,,,1.0,3.0
87198,2.0,5.0,,,4.0,5.0,2.0,1.0,1.0,2.0
87199,2.0,5.0,3.0,5.0,,,2.0,1.0,1.0,1.0
87200,3.0,5.0,3.0,4.0,3.0,6.0,,,1.0,1.0
87201,4.0,5.0,,,3.0,5.0,,,1.0,1.0
87202,5.0,5.0,3.0,5.0,2.0,5.0,,,1.0,0.0
87203,4.0,5.0,4.0,5.0,2.0,5.0,,,1.0,0.0
87204,4.0,5.0,3.0,5.0,,,,,1.0,0.0
87205,4.0,6.0,,,1.0,6.0,,,2.0,0.0
87206,4.0,6.0,3.0,6.0,2.0,6.0,,,2.0,0.0
87207,4.0,6.0,3.0,6.0,2.0,6.0,,,2.0,0.0
87208,4.0,6.0,,,1.0,6.0,,,2.0,0.0
87209,3.0,6.0,3.0,4.0,1.0,6.0,,,2.0,0.0
87210,2.0,6.0,,,1.0,6.0,,,2.0,0.0
87211,2.0,6.0,,,1.0,6.0,,,2.0,0.0
87212,2.0,6.0,,,2.0,6.0,,,2.0,1.0
87213,3.0,6.0,3.0,2.0,2.0,6.0,,,2.0,1.0
87214,3.0,6.0,3.0,2.0,1.0,6.0,3.0,0.0,0.0,1.0
87215,3.0,6.0,,,2.0,6.0,3.0,0.0,0.0,1.0
87216,3.0,6.0,,,3.0,6.0,3.0,1.0,0.0,1.0
87217,2.0,6.0,,,3.0,6.0,,,0.0,1.0
87218,2.0,6.0,,,3.0,6.0,,,0.0,1.0
87219,2.0,5.0,,,,,,,1.0,1.0
87220,3.0,5.0,,,3.0,6.0,,,1.0,1.0
87221,3.0,6.0,,,3.0,5.0,3.0,0.0,0.0,1.0
87222,3.0,5.0,,,3.0,5.0,3.0,0.0,1.0,1.0
87223,3.0,5.0,,,2.0,5.0,3.0,1.0,1.0,1.0
87224,3.0,5.0,,,2.0,5.0,,,1.0,1.0
87225,3.0,5.0,3.0,2.0,1.0,5.0,,,1.0,1.0
87226,3.0,6.0,3.0,3.0,,,3.0,1.0,0.0,0.0
87227,4.0,6.0,,,,,,,2.0,0.0
87228,4.0,5.0,4.0,3.0,,,,,1.0,0.0
87229,4.0,4.0,,,0.0,4.0,,,1.0,0.0
87230,4.0,5.0,,,,,,,1.0,0.0
87231,5.0,5.0,,,0.0,5.0,,,1.0,0.0
87232,5.0,5.0,,,1.0,5.0,,,1.0,0.0
87233,5.0,6.0,,,,,,,2.0,1.0
87234,4.0,6.0,,,,,,,2.0,1.0
87235,4.0,6.0,,,,,,,2.0,1.0
87236,4.0,6.0,,,,,,,2.0,2.0
87237,5.0,6.0,,,,,,,2.0,0.0
87238,4.0,6.0,,,,,4.0,2.0,0.0,0.0
87239,4.0,6.0,,,,,,,0.0,0.0
87240,5.0,6.0,,,,,,,0.0,0.0
87241,6.0,6.0,,,,,6.0,3.0,0.0,0.0
87242,6.0,6.0,,,,,,,0.0,0.0
87243,6.0,5.0,2.0,5.0,,,,,1.0,0.0
87244,6.0,4.0,,,,,,,1.0,3.0
87245,6.0,4.0,,,,,,,1.0,3.0
87246,6.0,3.0,,,0.0,3.0,5.0,3.0,1.0,3.0
87247,6.0,2.0,,,,,,,3.0,3.0
87248,5.0,2.0,,,,,,,2.0,3.0
87249,5.0,2.0,,,,,4.0,2.0,2.0,3.0
87250,5.0,3.0,,,1.0,3.0,,,1.0,3.0
87251,4.0,3.0,,,0.0,3.0,4.0,0.0,1.0,3.0
87252,4.0,4.0,,,,,4.0,1.0,1.0,0.0
87253,4.0,5.0,,,,,,,1.0,0.0
87254,4.0,4.0,,,,,,,1.0,0.0
87255,4.0,5.0,4.0,6.0,,,,,1.0,0.0
87256,5.0,5.0,5.0,6.0,,,,,1.0,0.0
87257,5.0,5.0,5.0,5.0,,,,,1.0,0.0
87258,5.0,4.0,5.0,4.0,,,,,2.0,0.0
87259,5.0,4.0,5.0,4.0,,,,,2.0,0.0
87260,5.0,4.0,5.0,4.0,0.0,4.0,,,2.0,0.0
87261,5.0,4.0,5.0,4.0,,,,,2.0,0.0
87262,4.0,4.0,5.0,4.0,,,,,2.0,0.0
87263,4.0,4.0,4.0,4.0,,,,,1.0,0.0
87264,4.0,4.0,4.0,3.0,2.0,4.0,,,2.0,0.0
87265,3.0,4.0,,,3.0,4.0,,,1.0,0.0
87266,2.0,4.0,,,,,,,1.0,0.0
87267,1.0,4.0,,,,,,,1.0,0.0
87268,1.0,5.0,,,,,,,1.0,0.0
87269,2.0,5.0,,,,,,,1.0,0.0
87270,1.0,5.0,,,,,,,1.0,0.0
87271,2.0,5.0,,,,,,,1.0,3.0
87272,2.0,6.0,,,,,,,2.0,3.0
87273,2.0,5.0,,,,,,,1.0,0.0
87274,3.0,5.0,,,,,,,1.0,0.0
87275,4.0,5.0,,,4.0,2.0,,,1.0,0.0
87276,4.0,4.0,,,4.0,3.0,,,1.0,0.0
87277,4.0,5.0,5.0,5.0,4.0,4.0,,,1.0,0.0
87278,4.0,6.0,4.0,5.0,,,,,2.0,0.0
87279,4.0,6.0,4.0,5.0,,,,,2.0,0.0
87280,4.0,6.0,,,,,,,2.0,0.0
87281,3.0,6.0,,,3.0,4.0,,,2.0,0.0
87282,4.0,6.0,4.0,6.0,,,,,2.0,0.0
87283,3.0,6.0,3.0,6.0,,,,,2.0,2.0
87284,3.0,6.0,3.0,6.0,,,,,2.0,2.0
87285,2.0,6.0,,,5.0,6.0,2.0,1.0,0.0,2.0
87286,2.0,6.0,3.0,6.0,5.0,6.0,,,2.0,2.0
87287,3.0,6.0,4.0,6.0,4.0,6.0,,,2.0,0.0
87288,4.0,6.0,4.0,6.0,3.0,6.0,,,2.0,0.0
87289,4.0,6.0,4.0,5.0,4.0,6.0,,,2.0,1.0
87290,4.0,6.0,4.0,5.0,4.0,6.0,,,2.0,1.0
87291,4.0,6.0,,,3.0,6.0,,,2.0,1.0
87292,5.0,6.0,,,3.0,6.0,,,2.0,1.0
87293,4.0,6.0,,,3.0,6.0,,,2.0,1.0
87294,4.0,6.0,,,2.0,6.0,,,2.0,0.0
87295,4.0,6.0,,,,,,,2.0,0.0
87296,4.0,6.0,,,,,,,2.0,0.0
87297,3.0,6.0,3.0,4.0,2.0,6.0,,,2.0,1.0
87298,3.0,5.0,,,,,,,1.0,1.0
87299,3.0,4.0,,,,,1.0,4.0,2.0,1.0
87300,2.0,4.0,,,2.0,5.0,1.0,4.0,2.0,1.0
87301,1.0,4.0,3.0,4.0,,,1.0,4.0,0.0,0.0
87302,1.0,3.0,,,1.0,5.0,,,0.0,0.0
87303,1.0,2.0,,,1.0,4.0,,,3.0,0.0
87304,1.0,2.0,,,,,,,3.0,0.0
87305,2.0,2.0,2.0,2.0,,,2.0,5.0,3.0,1.0
87306,2.0,3.0,2.0,2.0,1.0,3.0,,,3.0,0.0
87307,1.0,3.0,,,0.0,3.0,,,0.0,0.0
87308,1.0,2.0,,,0.0,2.0,,,3.0,0.0
87309,1.0,2.0,,,0.0,2.0,1.0,5.0,3.0,0.0
87310,1.0,2.0,,,,,,,3.0,0.0
87311,1.0,1.0,,,0.0,1.0,1.0,5.0,3.0,3.0
87312,1.0,0.0,,,,,,,0.0,3.0
87313,1.0,0.0,,,,,,,0.0,3.0
87314,0.0,0.0,,,0.0,0.0,,,1.0,3.0
87315,1.0,0.0,1.0,4.0,0.0,0.0,,,0.0,3.0
87316,0.0,0.0,,,1.0,0.0,,,1.0,3.0
87317,1.0,0.0,1.0,3.0,1.0,1.0,,,0.0,3.0
87318,1.0,0.0,1.0,3.0,,,,,0.0,3.0
87319,1.0,0.0,1.0,4.0,,,,,0.0,3.0
87320,1.0,0.0,1.0,3.0,,,,,0.0,3.0
87321,2.0,0.0,2.0,3.0,,,,,0.0,3.0
87322,2.0,0.0,,,,,,,0.0,0.0
87323,3.0,0.0,3.0,4.0,,,,,0.0,3.0
87324,3.0,1.0,3.0,4.0,1.0,1.0,,,3.0,3.0
87325,2.0,1.0,2.0,4.0,0.0,1.0,,,3.0,3.0
87326,2.0,0.0,2.0,5.0,0.0,0.0,,,0.0,3.0
87327,2.0,0.0,,,,,,,0.0,3.0
87328,2.0,1.0,,,0.0,1.0,,,3.0,0.0
87329,3.0,1.0,3.0,3.0,,,,,3.0,0.0
87330,2.0,1.0,,,,,,,3.0,0.0
87331,1.0,1.0,3.0,1.0,1.0,2.0,,,0.0,0.0
87332,1.0,0.0,3.0,0.0,1.0,2.0,,,0.0,0.0
87333,1.0,0.0,3.0,0.0,1.0,2.0,,,0.0,0.0
87334,1.0,1.0,3.0,1.0,,,,,0.0,0.0
87335,0.0,1.0,3.0,1.0,,,,,3.0,0.0
87336,0.0,2.0,,,0.0,2.0,,,3.0,0.0
87337,0.0,2.0,,,0.0,3.0,,,3.0,0.0
87338,0.0,3.0,,,0.0,3.0,,,3.0,1.0
87339,0.0,4.0,,,0.0,4.0,6.0,4.0,1.0,1.0
87340,0.0,4.0,0.0,2.0,1.0,4.0,6.0,4.0,1.0,1.0
87341,0.0,3.0,0.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0
87342,0.0,4.0,0.0,0.0,,,,,1.0,1.0
87343,1.0,4.0,,,1.0,3.0,,,0.0,1.0
87344,1.0,4.0,,,,,,,0.0,1.0
87345,2.0,4.0,,,0.0,4.0,,,0.0,1.0
87346,2.0,3.0,,,0.0,3.0,,,0.0,1.0
87347,1.0,3.0,,,1.0,3.0,,,0.0,1.0
87348,2.0,3.0,,,,,4.0,3.0,0.0,2.0
87349,3.0,3.0,,,,,5.0,3.0,0.0,2.0
87350,3.0,2.0,,,,,5.0,2.0,0.0,3.0
87351,3.0,3.0,,,3.0,1.0,,,0.0,2.0
87352,2.0,3.0,1.0,3.0,,,,,0.0,2.0
87353,2.0,3.0,,,,,,,0.0,2.0
87354,1.0,3.0,1.0,2.0,,,,,0.0,2.0
87355,1.0,2.0,2.0,2.0,,,,,0.0,2.0
87356,1.0,1.0,,,3.0,1.0,5.0,1.0,0.0,2.0
87357,1.0,0.0,,,3.0,0.0,5.0,0.0,0.0,2.0
87358,1.0,1.0,,,3.0,1.0,,,0.0,1.0
87359,1.0,2.0,,,,,,,0.0,2.0
87360,0.0,2.0,,,,,,,1.0,2.0
87361,1.0,2.0,,,,,,,0.0,2.0
87362,0.0,2.0,3.0,2.0,4.0,2.0,,,1.0,2.0
87363,0.0,2.0,,,,,,,1.0,2.0
87364,0.0,3.0,,,,,,,1.0,2.0
87365,0.0,4.0,,,,,,,1.0,3.0
87366,0.0,5.0,,,,,,,1.0,3.0
87367,0.0,5.0,,,,,,,1.0,3.0
87368,0.0,6.0,,,,,,,2.0,3.0
87369,0.0,6.0,,,,,,,2.0,3.0
87370,1.0,6.0,,,,,,,0.0,3.0
87371,1.0,5.0,,,,,,,0.0,3.0
87372,0.0,5.0,,,,,,,1.0,3.0
87373,1.0,5.0,,,,,,,0.0,3.0
87374,1.0,5.0,,,,,,,0.0,3.0
87375,1.0,5.0,,,,,,,0.0,2.0
87376,1.0,6.0,,,,,,,0.0,3.0
87377,1.0,6.0,,,,,,,0.0,3.0
87378,2.0,6.0,,,,,,,0.0,3.0
87379,3.0,6.0,,,,,3.0,2.0,0.0,3.0
87380,2.0,6.0,,,,,,,0.0,3.0
87381,2.0,6.0,,,,,,,0.0,3.0
87382,3.0,6.0,,,,,,,2.0,3.0
87383,3.0,6.0,,,,,3.0,2.0,0.0,3.0
87384,4.0,6.0,,,,,,,2.0,3.0
87385,4.0,5.0,,,,,,,1.0,3.0
87386,4.0,5.0,,,,,,,1.0,3.0
87387,4.0,6.0,,,,,,,2.0,3.0
87388,4.0,5.0,,,,,,,1.0,3.0
87389,4.0,5.0,,,,,,,1.0,2.0
87390,4.0,5.0,,,,,,,1.0,2.0
87391,4.0,4.0,,,,,,,1.0,2.0
87392,4.0,5.0,,,,,,,1.0,1.0
87393,4.0,6.0,,,,,,,2.0,1.0
87394,4.0,5.0,,,,,,,1.0,0.0
87395,3.0,5.0,,,,,,,1.0,0.0
87396,3.0,5.0,,,,,,,1.0,0.0
87397,4.0,5.0,,,,,,,1.0,1.0
87398,3.0,5.0,,,,,,,1.0,2.0
87399,4.0,5.0,,,,,,,1.0,2.0
87400,4.0,4.0,,,,,,,1.0,2.0
87401,4.0,4.0,,,,,,,1.0,2.0
87402,3.0,4.0,,,,,,,1.0,2.0
87403,3.0,3.0,,,,,,,1.0,2.0
87404,3.0,3.0,,,,,,,1.0,2.0
87405,3.0,4.0,,,,,3.0,0.0,1.0,2.0
87406,4.0,4.0,,,,,,,1.0,2.0
87407,4.0,3.0,,,,,,,1.0,2.0
87408,3.0,3.0,,,,,3.0,0.0,1.0,2.0
87409,2.0,3.0,,,,,2.0,0.0,1.0,2.0
87410,2.0,3.0,2.0,1.0,,,,,1.0,2.0
87411,3.0,3.0,3.0,1.0,,,,,1.0,2.0
87412,4.0,3.0,,,,,,,1.0,2.0
87413,4.0,3.0,,,,,4.0,0.0,1.0,2.0
87414,3.0,3.0,,,,,,,1.0,2.0
87415,3.0,4.0,,,,,,,1.0,2.0
87416,4.0,4.0,4.0,3.0,,,,,1.0,3.0
87417,4.0,4.0,4.0,2.0,,,4.0,0.0,1.0,2.0
87418,3.0,4.0,3.0,2.0,,,,,1.0,2.0
87419,2.0,4.0,2.0,2.0,,,,,1.0,2.0
87420,2.0,4.0,2.0,3.0,,,,,1.0,2.0
87421,3.0,4.0,3.0,3.0,,,3.0,0.0,1.0,3.0
87422,2.0,4.0,2.0,3.0,,,,,1.0,2.0
87423,2.0,4.0,,,,,,,1.0,2.0
87424,2.0,3.0,4.0,3.0,,,,,1.0,2.0
87425,2.0,3.0,3.0,3.0,,,,,0.0,2.0
87426,1.0,3.0,2.0,3.0,,,,,0.0,2.0
87427,2.0,3.0,3.0,3.0,,,,,1.0,2.0
87428,2.0,2.0,,,,,,,0.0,2.0
87429,2.0,3.0,3.0,3.0,6.0,3.0,,,1.0,2.0
87430,2.0,4.0,3.0,4.0,,,,,1.0,2.0
87431,1.0,4.0,4.0,4.0,,,,,0.0,2.0
87432,1.0,4.0,4.0,4.0,,,,,0.0,3.0
